topic,alpha,word,weight
18,0.0357774997543737,power,670
18,0.0357774997543737,erotic,552
18,0.0357774997543737,patriarchal,532
18,0.0357774997543737,victorian,495
18,0.0357774997543737,works,493
18,0.0357774997543737,feminism,470
18,0.0357774997543737,general,467
18,0.0357774997543737,english,463
18,0.0357774997543737,gay,454
18,0.0357774997543737,role,450
18,0.0357774997543737,queer,414
18,0.0357774997543737,studies,398
18,0.0357774997543737,gaze,390
18,0.0357774997543737,domestic,377
18,0.0357774997543737,homosexual,373
18,0.0357774997543737,part,366
18,0.0357774997543737,often,347
18,0.0357774997543737,lesbian,347
18,0.0357774997543737,psychoanalytic,342
18,0.0357774997543737,heterosexual,329
18,0.0357774997543737,maternal,326
18,0.0357774997543737,nature,317
18,0.0357774997543737,homosexuality,316
18,0.0357774997543737,adv,308
18,0.0357774997543737,rape,300
18,0.0357774997543737,physical,295
18,0.0357774997543737,freud,295
18,0.0357774997543737,masculinity,294
18,0.0357774997543737,culture,291
18,0.0357774997543737,term,275
18,0.0357774997543737,boy,274
18,0.0357774997543737,psychoanalysis,266
19,0.12968297634646,man,11603
19,0.12968297634646,life,8938
19,0.12968297634646,human,7486
19,0.12968297634646,world,5781
19,0.12968297634646,moral,5167
19,0.12968297634646,men,4503
19,0.12968297634646,nature,3605
19,0.12968297634646,power,2777
19,0.12968297634646,sense,2643
19,0.12968297634646,love,2581
19,0.12968297634646,truth,2470
19,0.12968297634646,evil,2402
19,0.12968297634646,ideal,1956
19,0.12968297634646,mind,1843
19,0.12968297634646,state,1833
19,0.12968297634646,attitude,1722
19,0.12968297634646,free,1720
19,0.12968297634646,experience,1694
19,0.12968297634646,personal,1626
19,0.12968297634646,individual,1580
19,0.12968297634646,order,1580
19,0.12968297634646,cannot,1503
19,0.12968297634646,become,1499
19,0.12968297634646,makes,1432
19,0.12968297634646,reason,1399
19,0.12968297634646,good,1385
19,0.12968297634646,freedom,1360
19,0.12968297634646,reality,1355
19,0.12968297634646,heart,1338
19,0.12968297634646,problem,1308
19,0.12968297634646,becomes,1304
19,0.12968297634646,desire,1252
19,0.12968297634646,intellectual,1227
19,0.12968297634646,spirit,1227
19,0.12968297634646,faith,1214
19,0.12968297634646,spiritual,1194
19,0.12968297634646,ideas,1169
19,0.12968297634646,common,1131
19,0.12968297634646,meaning,1129
19,0.12968297634646,according,1115
19,0.12968297634646,belief,1104
19,0.12968297634646,therefore,1102
19,0.12968297634646,knowledge,1100
19,0.12968297634646,feeling,1097
19,0.12968297634646,vision,1074
19,0.12968297634646,virtue,1057
19,0.12968297634646,make,991
19,0.12968297634646,law,974
19,0.12968297634646,society,963
19,0.12968297634646,forces,951
20,0.138336256583934,first,10226
20,0.138336256583934,world,8242
20,0.138336256583934,two,8076
20,0.138336256583934,life,7515
20,0.138336256583934,time,6845
20,0.138336256583934,new,5937
20,0.138336256583934,death,5728
20,0.138336256583934,part,4767
20,0.138336256583934,human,4471
20,0.138336256583934,sense,4438
20,0.138336256583934,work,3972
20,0.138336256583934,way,3888
20,0.138336256583934,end,3848
20,0.138336256583934,last,3757
20,0.138336256583934,image,3674
20,0.138336256583934,form,3673
20,0.138336256583934,seems,3599
20,0.138336256583934,point,3453
20,0.138336256583934,experience,3293
20,0.138336256583934,vision,3197
20,0.138336256583934,another,3138
20,0.138336256583934,second,3054
20,0.138336256583934,nature,2992
20,0.138336256583934,later,2915
20,0.138336256583934,still,2909
20,0.138336256583934,becomes,2851
20,0.138336256583934,three,2784
20,0.138336256583934,whole,2708
20,0.138336256583934,present,2696
20,0.138336256583934,become,2693
20,0.138336256583934,final,2663
20,0.138336256583934,once,2649
20,0.138336256583934,meaning,2580
20,0.138336256583934,scene,2575
20,0.138336256583934,again,2563
20,0.138336256583934,place,2528
20,0.138336256583934,reality,2486
20,0.138336256583934,fact,2401
20,0.138336256583934,order,2397
20,0.138336256583934,images,2323
20,0.138336256583934,almost,2322
20,0.138336256583934,view,2307
20,0.138336256583934,past,2298
20,0.138336256583934,back,2263
20,0.138336256583934,theme,2247
20,0.138336256583934,makes,2149
20,0.138336256583934,modern,2116
20,0.138336256583934,terms,2067
20,0.138336256583934,important,2064
20,0.138336256583934,earlier,2014
21,0.0356763936075706,lines,2905
21,0.0356763936075706,line,2872
21,0.0356763936075706,verse,2614
21,0.0356763936075706,two,1939
21,0.0356763936075706,first,1708
21,0.0356763936075706,english,1493
21,0.0356763936075706,syllables,1234
21,0.0356763936075706,metrical,1162
21,0.0356763936075706,rhythm,1159
21,0.0356763936075706,meter,1113
21,0.0356763936075706,rhyme,1080
21,0.0356763936075706,rime,1046
21,0.0356763936075706,stanza,995
21,0.0356763936075706,three,916
21,0.0356763936075706,syllable,910
21,0.0356763936075706,stress,853
21,0.0356763936075706,form,793
21,0.0356763936075706,second,753
21,0.0356763936075706,use,723
21,0.0356763936075706,words,717
21,0.0356763936075706,stanzas,708
21,0.0356763936075706,pattern,705
21,0.0356763936075706,end,665
21,0.0356763936075706,four,585
21,0.0356763936075706,used,566
21,0.0356763936075706,last,554
21,0.0356763936075706,prose,542
21,0.0356763936075706,couplet,530
21,0.0356763936075706,number,506
21,0.0356763936075706,following,484
21,0.0356763936075706,long,470
21,0.0356763936075706,word,459
21,0.0356763936075706,another,452
21,0.0356763936075706,iambic,440
21,0.0356763936075706,structure,436
21,0.0356763936075706,forms,431
21,0.0356763936075706,new,418
21,0.0356763936075706,third,402
21,0.0356763936075706,rhymes,401
21,0.0356763936075706,read,397
21,0.0356763936075706,rimes,396
21,0.0356763936075706,verses,393
21,0.0356763936075706,foot,392
21,0.0356763936075706,short,391
21,0.0356763936075706,stressed,391
21,0.0356763936075706,accent,382
21,0.0356763936075706,feet,378
21,0.0356763936075706,different,366
21,0.0356763936075706,pause,364
21,0.0356763936075706,examples,362
22,0.0371332305311087,story,3747
22,0.0371332305311087,king,2358
22,0.0371332305311087,two,2292
22,0.0371332305311087,ff,1915
22,0.0371332305311087,romance,1768
22,0.0371332305311087,first,1697
22,0.0371332305311087,knight,1647
22,0.0371332305311087,version,1596
22,0.0371332305311087,tale,1307
22,0.0371332305311087,three,1217
22,0.0371332305311087,gawain,1214
22,0.0371332305311087,hero,1212
22,0.0371332305311087,legend,1207
22,0.0371332305311087,versions,1146
22,0.0371332305311087,castle,1130
22,0.0371332305311087,french,1124
22,0.0371332305311087,found,1060
22,0.0371332305311087,name,1021
22,0.0371332305311087,made,998
22,0.0371332305311087,grail,977
22,0.0371332305311087,great,961
22,0.0371332305311087,stories,959
22,0.0371332305311087,part,948
22,0.0371332305311087,sir,948
22,0.0371332305311087,source,901
22,0.0371332305311087,form,894
22,0.0371332305311087,romances,868
22,0.0371332305311087,english,820
22,0.0371332305311087,episode,803
22,0.0371332305311087,tales,792
22,0.0371332305311087,original,782
22,0.0371332305311087,fox,782
22,0.0371332305311087,later,773
22,0.0371332305311087,century,761
22,0.0371332305311087,lion,753
22,0.0371332305311087,another,746
22,0.0371332305311087,author,721
22,0.0371332305311087,account,711
22,0.0371332305311087,wolf,708
22,0.0371332305311087,death,687
22,0.0371332305311087,arthurian,686
22,0.0371332305311087,time,663
22,0.0371332305311087,knights,644
22,0.0371332305311087,lady,639
22,0.0371332305311087,celtic,637
22,0.0371332305311087,place,636
22,0.0371332305311087,medieval,635
22,0.0371332305311087,appears,633
22,0.0371332305311087,second,616
22,0.0371332305311087,find,615
23,0.0316174924330692,shakespeare,6748
23,0.0316174924330692,play,5539
23,0.0316174924330692,plays,3540
23,0.0316174924330692,two,2113
23,0.0316174924330692,scene,1953
23,0.0316174924330692,first,1816
23,0.0316174924330692,king,1399
23,0.0316174924330692,part,1327
23,0.0316174924330692,lines,1140
23,0.0316174924330692,old,977
23,0.0316174924330692,york,968
23,0.0316174924330692,stage,954
23,0.0316174924330692,three,880
23,0.0316174924330692,scenes,871
23,0.0316174924330692,quarto,849
23,0.0316174924330692,shakespearean,782
23,0.0316174924330692,shakspere,769
23,0.0316174924330692,duke,751
23,0.0316174924330692,new,729
23,0.0316174924330692,dramatic,724
23,0.0316174924330692,characters,712
23,0.0316174924330692,author,697
23,0.0316174924330692,later,694
23,0.0316174924330692,elizabethan,694
23,0.0316174924330692,act,687
23,0.0316174924330692,early,683
23,0.0316174924330692,speech,663
23,0.0316174924330692,folio,654
23,0.0316174924330692,second,652
23,0.0316174924330692,shrew,627
23,0.0316174924330692,lear,590
23,0.0316174924330692,measure,582
23,0.0316174924330692,use,574
23,0.0316174924330692,written,572
23,0.0316174924330692,line,555
23,0.0316174924330692,english,552
23,0.0316174924330692,towneley,549
23,0.0316174924330692,othello,544
23,0.0316174924330692,miss,532
23,0.0316174924330692,date,529
23,0.0316174924330692,falstaff,511
23,0.0316174924330692,earlier,501
23,0.0316174924330692,authorship,486
23,0.0316174924330692,parts,475
23,0.0316174924330692,source,469
23,0.0316174924330692,common,463
23,0.0316174924330692,probably,453
23,0.0316174924330692,original,443
23,0.0316174924330692,gives,418
23,0.0316174924330692,drama,416
24,0.0318491258978117,group,2016
24,0.0318491258978117,number,1733
24,0.0318491258978117,whitman,1528
24,0.0318491258978117,carlyle,1485
24,0.0318491258978117,table,1106
24,0.0318491258978117,order,879
24,0.0318491258978117,total,683
24,0.0318491258978117,figures,595
24,0.0318491258978117,groups,529
24,0.0318491258978117,period,486
24,0.0318491258978117,early,447
24,0.0318491258978117,link,416
24,0.0318491258978117,walt,394
24,0.0318491258978117,type,360
24,0.0318491258978117,data,356
24,0.0318491258978117,hg,354
24,0.0318491258978117,manly,334
24,0.0318491258978117,men,323
24,0.0318491258978117,percentage,310
24,0.0318491258978117,four,308
24,0.0318491258978117,dickinson,264
24,0.0318491258978117,three,256
24,0.0318491258978117,links,248
24,0.0318491258978117,arrangement,238
24,0.0318491258978117,cent,237
24,0.0318491258978117,times,218
24,0.0318491258978117,numbers,215
24,0.0318491258978117,rank,215
24,0.0318491258978117,tables,214
24,0.0318491258978117,average,199
24,0.0318491258978117,figure,192
24,0.0318491258978117,pieces,184
24,0.0318491258978117,chronology,179
24,0.0318491258978117,frequency,179
24,0.0318491258978117,leaves,175
24,0.0318491258978117,speech,174
24,0.0318491258978117,half,173
24,0.0318491258978117,use,168
24,0.0318491258978117,sequence,168
24,0.0318491258978117,grass,160
24,0.0318491258978117,proportion,155
24,0.0318491258978117,indicate,155
24,0.0318491258978117,list,155
24,0.0318491258978117,rochester,155
24,0.0318491258978117,large,147
24,0.0318491258978117,factors,144
24,0.0318491258978117,survey,143
24,0.0318491258978117,derived,140
24,0.0318491258978117,percent,135
24,0.0318491258978117,spurious,129
25,0.0495660729707724,tragedy,3030
25,0.0495660729707724,hamlet,2374
25,0.0495660729707724,death,2125
25,0.0495660729707724,play,1879
25,0.0495660729707724,tragic,1661
25,0.0495660729707724,action,1652
25,0.0495660729707724,act,1382
25,0.0495660729707724,hero,1323
25,0.0495660729707724,dramatic,1169
25,0.0495660729707724,scene,1044
25,0.0495660729707724,revenge,838
25,0.0495660729707724,macbeth,804
25,0.0495660729707724,caesar,802
25,0.0495660729707724,king,793
25,0.0495660729707724,drama,774
25,0.0495660729707724,samson,772
25,0.0495660729707724,ghost,767
25,0.0495660729707724,murder,740
25,0.0495660729707724,speech,617
25,0.0495660729707724,character,517
25,0.0495660729707724,end,497
25,0.0495660729707724,situation,472
25,0.0495660729707724,marlowe,463
25,0.0495660729707724,fate,460
25,0.0495660729707724,prometheus,459
25,0.0495660729707724,chorus,457
25,0.0495660729707724,tamburlaine,440
25,0.0495660729707724,final,435
25,0.0495660729707724,story,426
25,0.0495660729707724,suicide,421
25,0.0495660729707724,fear,420
25,0.0495660729707724,tragedies,415
25,0.0495660729707724,blood,411
25,0.0495660729707724,comes,402
25,0.0495660729707724,cause,393
25,0.0495660729707724,coriolanus,387
25,0.0495660729707724,elizabethan,384
25,0.0495660729707724,characters,378
25,0.0495660729707724,greek,373
25,0.0495660729707724,prince,366
25,0.0495660729707724,faustus,365
25,0.0495660729707724,pity,364
25,0.0495660729707724,soliloquy,364
25,0.0495660729707724,great,353
25,0.0495660729707724,suffering,345
25,0.0495660729707724,violence,336
25,0.0495660729707724,justice,335
25,0.0495660729707724,words,315
25,0.0495660729707724,crime,300
25,0.0495660729707724,father,295
26,0.0481668457707104,art,8150
26,0.0481668457707104,esthetic,2298
26,0.0481668457707104,artist,1983
26,0.0481668457707104,beauty,1682
26,0.0481668457707104,painting,1577
26,0.0481668457707104,artistic,1343
26,0.0481668457707104,picture,1159
26,0.0481668457707104,visual,1074
26,0.0481668457707104,portrait,901
26,0.0481668457707104,arts,857
26,0.0481668457707104,works,812
26,0.0481668457707104,image,747
26,0.0481668457707104,beautiful,728
26,0.0481668457707104,artists,654
26,0.0481668457707104,objects,652
26,0.0481668457707104,painter,619
26,0.0481668457707104,pictures,601
26,0.0481668457707104,ruskin,597
26,0.0481668457707104,images,506
26,0.0481668457707104,ideal,498
26,0.0481668457707104,esthetics,476
26,0.0481668457707104,color,465
26,0.0481668457707104,statue,450
26,0.0481668457707104,mallarme,443
26,0.0481668457707104,light,433
26,0.0481668457707104,set,432
26,0.0481668457707104,painted,406
26,0.0481668457707104,painters,403
26,0.0481668457707104,pater,384
26,0.0481668457707104,paintings,351
26,0.0481668457707104,eyes,343
26,0.0481668457707104,landscape,334
26,0.0481668457707104,drawing,328
26,0.0481668457707104,classical,320
26,0.0481668457707104,pictorial,318
26,0.0481668457707104,eye,299
26,0.0481668457707104,figure,298
26,0.0481668457707104,century,275
26,0.0481668457707104,architecture,274
26,0.0481668457707104,strether,272
26,0.0481668457707104,sculpture,268
26,0.0481668457707104,representation,266
26,0.0481668457707104,portraits,262
26,0.0481668457707104,fine,236
26,0.0481668457707104,paint,230
26,0.0481668457707104,face,226
26,0.0481668457707104,renaissance,225
26,0.0481668457707104,reynolds,221
26,0.0481668457707104,figures,220
26,0.0481668457707104,page,217
27,0.0379632389992687,plus,8841
27,0.0379632389992687,cette,4558
27,0.0379632389992687,aux,3130
27,0.0379632389992687,meme,2803
27,0.0379632389992687,dont,2233
27,0.0379632389992687,avait,1936
27,0.0379632389992687,faire,1822
27,0.0379632389992687,vie,1748
27,0.0379632389992687,entre,1669
27,0.0379632389992687,temps,1659
27,0.0379632389992687,ont,1612
27,0.0379632389992687,vers,1595
27,0.0379632389992687,toute,1519
27,0.0379632389992687,etre,1475
27,0.0379632389992687,leurs,1403
27,0.0379632389992687,toutes,1395
27,0.0379632389992687,grand,1356
27,0.0379632389992687,etait,1313
27,0.0379632389992687,monde,1273
27,0.0379632389992687,ete,1271
27,0.0379632389992687,ainsi,1253
27,0.0379632389992687,rien,1229
27,0.0379632389992687,chez,1199
27,0.0379632389992687,faut,1171
27,0.0379632389992687,toujours,1170
27,0.0379632389992687,jamais,1108
27,0.0379632389992687,point,1077
27,0.0379632389992687,quelque,1074
27,0.0379632389992687,celui,1061
27,0.0379632389992687,cet,1043
27,0.0379632389992687,tres,1026
27,0.0379632389992687,dit,963
27,0.0379632389992687,soit,960
27,0.0379632389992687,voir,954
27,0.0379632389992687,celle,948
27,0.0379632389992687,suis,927
27,0.0379632389992687,sens,924
27,0.0379632389992687,chose,923
27,0.0379632389992687,fut,919
27,0.0379632389992687,tant,910
27,0.0379632389992687,apres,897
27,0.0379632389992687,livre,884
27,0.0379632389992687,pascal,862
27,0.0379632389992687,homme,858
27,0.0379632389992687,contre,853
27,0.0379632389992687,quelques,850
27,0.0379632389992687,mort,848
27,0.0379632389992687,dieu,847
27,0.0379632389992687,proust,847
27,0.0379632389992687,donne,843
28,0.0414358937733646,sir,3183
28,0.0414358937733646,english,2784
28,0.0414358937733646,good,1737
28,0.0414358937733646,hath,1495
28,0.0414358937733646,man,1492
28,0.0414358937733646,elizabethan,1437
28,0.0414358937733646,men,1410
28,0.0414358937733646,lord,1339
28,0.0414358937733646,great,1289
28,0.0414358937733646,make,1271
28,0.0414358937733646,jonson,1198
28,0.0414358937733646,time,968
28,0.0414358937733646,life,954
28,0.0414358937733646,doth,931
28,0.0414358937733646,donne,929
28,0.0414358937733646,haue,816
28,0.0414358937733646,death,813
28,0.0414358937733646,earl,734
28,0.0414358937733646,take,721
28,0.0414358937733646,let,710
28,0.0414358937733646,bacon,697
28,0.0414358937733646,never,656
28,0.0414358937733646,bee,649
28,0.0414358937733646,essex,645
28,0.0414358937733646,set,638
28,0.0414358937733646,true,626
28,0.0414358937733646,greene,625
28,0.0414358937733646,lady,600
28,0.0414358937733646,hee,578
28,0.0414358937733646,know,574
28,0.0414358937733646,long,569
28,0.0414358937733646,doe,556
28,0.0414358937733646,best,551
28,0.0414358937733646,master,544
28,0.0414358937733646,put,536
28,0.0414358937733646,world,528
28,0.0414358937733646,england,527
28,0.0414358937733646,thought,525
28,0.0414358937733646,court,524
28,0.0414358937733646,art,509
28,0.0414358937733646,drayton,499
28,0.0414358937733646,sig,480
28,0.0414358937733646,noble,475
28,0.0414358937733646,little,462
28,0.0414358937733646,late,455
28,0.0414358937733646,say,449
28,0.0414358937733646,cannot,447
28,0.0414358937733646,hand,446
28,0.0414358937733646,end,444
28,0.0414358937733646,go,436
29,0.0217819725743484,italian,3795
29,0.0217819725743484,italy,1054
29,0.0217819725743484,translation,1017
29,0.0217819725743484,piu,849
29,0.0217819725743484,petrarch,773
29,0.0217819725743484,british,749
29,0.0217819725743484,translated,683
29,0.0217819725743484,two,595
29,0.0217819725743484,first,590
29,0.0217819725743484,museum,557
29,0.0217819725743484,boccaccio,541
29,0.0217819725743484,perche,489
29,0.0217819725743484,latin,462
29,0.0217819725743484,translations,461
29,0.0217819725743484,machiavelli,456
29,0.0217819725743484,tasso,451
29,0.0217819725743484,canto,375
29,0.0217819725743484,edition,364
29,0.0217819725743484,book,356
29,0.0217819725743484,guido,338
29,0.0217819725743484,concetti,335
29,0.0217819725743484,cosi,330
29,0.0217819725743484,printed,307
29,0.0217819725743484,written,292
29,0.0217819725743484,degli,290
29,0.0217819725743484,quale,287
29,0.0217819725743484,fu,283
29,0.0217819725743484,fra,265
29,0.0217819725743484,three,264
29,0.0217819725743484,venice,263
29,0.0217819725743484,published,262
29,0.0217819725743484,storia,245
29,0.0217819725743484,commedia,243
29,0.0217819725743484,author,236
29,0.0217819725743484,morte,233
29,0.0217819725743484,history,230
29,0.0217819725743484,florence,228
29,0.0217819725743484,chapter,225
29,0.0217819725743484,dedicated,223
29,0.0217819725743484,rome,223
29,0.0217819725743484,florentine,222
29,0.0217819725743484,lingua,218
29,0.0217819725743484,french,214
29,0.0217819725743484,made,211
29,0.0217819725743484,found,209
29,0.0217819725743484,second,209
29,0.0217819725743484,natura,201
29,0.0217819725743484,opere,191
29,0.0217819725743484,inferno,190
29,0.0217819725743484,sue,184
30,0.0148262392972428,dream,1471
30,0.0148262392972428,pearl,930
30,0.0148262392972428,hardy,668
30,0.0148262392972428,dreamer,545
30,0.0148262392972428,dreams,454
30,0.0148262392972428,freud,452
30,0.0148262392972428,story,290
30,0.0148262392972428,loss,269
30,0.0148262392972428,knight,263
30,0.0148262392972428,kafka,244
30,0.0148262392972428,vere,233
30,0.0148262392972428,governess,229
30,0.0148262392972428,lost,220
30,0.0148262392972428,child,216
30,0.0148262392972428,time,203
30,0.0148262392972428,chaucer,194
30,0.0148262392972428,uncanny,194
30,0.0148262392972428,dr,183
30,0.0148262392972428,fantasy,179
30,0.0148262392972428,book,175
30,0.0148262392972428,duchess,175
30,0.0148262392972428,lady,172
30,0.0148262392972428,cannot,160
30,0.0148262392972428,man,155
30,0.0148262392972428,first,154
30,0.0148262392972428,human,151
30,0.0148262392972428,vision,151
30,0.0148262392972428,love,148
30,0.0148262392972428,maiden,143
30,0.0148262392972428,grief,137
30,0.0148262392972428,meaning,133
30,0.0148262392972428,still,127
30,0.0148262392972428,poem,118
30,0.0148262392972428,world,117
30,0.0148262392972428,say,114
30,0.0148262392972428,children,113
30,0.0148262392972428,says,112
30,0.0148262392972428,long,109
30,0.0148262392972428,death,109
30,0.0148262392972428,present,108
30,0.0148262392972428,waking,103
30,0.0148262392972428,schofield,102
30,0.0148262392972428,personal,101
30,0.0148262392972428,adult,100
30,0.0148262392972428,good,99
30,0.0148262392972428,mind,97
30,0.0148262392972428,too,96
30,0.0148262392972428,end,96
30,0.0148262392972428,confusion,96
30,0.0148262392972428,sense,93
31,0.0628184413008565,criticism,4385
31,0.0628184413008565,critical,2783
31,0.0628184413008565,poetry,2681
31,0.0628184413008565,essay,2660
31,0.0628184413008565,critics,2134
31,0.0628184413008565,literary,2032
31,0.0628184413008565,eliot,2022
31,0.0628184413008565,critic,1867
31,0.0628184413008565,dryden,1804
31,0.0628184413008565,modern,1764
31,0.0628184413008565,essays,1490
31,0.0628184413008565,new,1468
31,0.0628184413008565,theory,1243
31,0.0628184413008565,english,1036
31,0.0628184413008565,poet,970
31,0.0628184413008565,art,943
31,0.0628184413008565,literature,862
31,0.0628184413008565,judgment,798
31,0.0628184413008565,ideas,794
31,0.0628184413008565,poetic,756
31,0.0628184413008565,genius,571
31,0.0628184413008565,rules,567
31,0.0628184413008565,prose,535
31,0.0628184413008565,principles,504
31,0.0628184413008565,romantic,492
31,0.0628184413008565,good,487
31,0.0628184413008565,value,486
31,0.0628184413008565,thought,477
31,0.0628184413008565,read,461
31,0.0628184413008565,history,458
31,0.0628184413008565,mill,451
31,0.0628184413008565,view,445
31,0.0628184413008565,review,431
31,0.0628184413008565,poets,378
31,0.0628184413008565,defense,378
31,0.0628184413008565,attack,359
31,0.0628184413008565,buchanan,357
31,0.0628184413008565,writings,353
31,0.0628184413008565,kind,350
31,0.0628184413008565,age,338
31,0.0628184413008565,personal,335
31,0.0628184413008565,lewes,332
31,0.0628184413008565,says,324
31,0.0628184413008565,never,320
31,0.0628184413008565,works,311
31,0.0628184413008565,diction,311
31,0.0628184413008565,statement,309
31,0.0628184413008565,preface,309
31,0.0628184413008565,esthetic,307
31,0.0628184413008565,historical,304
32,0.105604562976884,poem,21197
32,0.105604562976884,poet,13704
32,0.105604562976884,poems,12972
32,0.105604562976884,poetry,12674
32,0.105604562976884,poetic,5640
32,0.105604562976884,lines,5638
32,0.105604562976884,poets,4492
32,0.105604562976884,line,3059
32,0.105604562976884,verse,2871
32,0.105604562976884,written,2613
32,0.105604562976884,stanza,2360
32,0.105604562976884,early,2306
32,0.105604562976884,lyric,1926
32,0.105604562976884,reader,1903
32,0.105604562976884,song,1530
32,0.105604562976884,tennyson,1497
32,0.105604562976884,speaker,1323
32,0.105604562976884,praise,1323
32,0.105604562976884,stanzas,1232
32,0.105604562976884,personal,1202
32,0.105604562976884,verses,1175
32,0.105604562976884,ode,1167
32,0.105604562976884,prose,996
32,0.105604562976884,elegy,980
32,0.105604562976884,death,945
32,0.105604562976884,composed,935
32,0.105604562976884,art,836
32,0.105604562976884,inspiration,795
32,0.105604562976884,poetical,715
32,0.105604562976884,lyrics,681
32,0.105604562976884,language,678
32,0.105604562976884,readers,663
32,0.105604562976884,muse,556
32,0.105604562976884,collected,552
32,0.105604562976884,theme,551
32,0.105604562976884,songs,545
32,0.105604562976884,critics,542
32,0.105604562976884,auden,484
32,0.105604562976884,addressed,450
32,0.105604562976884,odes,450
32,0.105604562976884,stevens,414
32,0.105604562976884,selected,401
32,0.105604562976884,wrote,384
32,0.105604562976884,statement,378
32,0.105604562976884,diction,378
32,0.105604562976884,youth,378
32,0.105604562976884,rhyme,373
32,0.105604562976884,west,363
32,0.105604562976884,choice,358
32,0.105604562976884,lament,357
33,0.0626947267565975,language,6695
33,0.0626947267565975,english,5209
33,0.0626947267565975,modern,2861
33,0.0626947267565975,languages,2284
33,0.0626947267565975,study,2173
33,0.0626947267565975,association,1811
33,0.0626947267565975,new,1563
33,0.0626947267565975,work,1467
33,0.0626947267565975,professor,1235
33,0.0626947267565975,first,1216
33,0.0626947267565975,years,1202
33,0.0626947267565975,latin,1147
33,0.0626947267565975,foreign,1126
33,0.0626947267565975,present,1108
33,0.0626947267565975,time,1088
33,0.0626947267565975,french,1075
33,0.0626947267565975,great,1055
33,0.0626947267565975,literature,998
33,0.0626947267565975,german,996
33,0.0626947267565975,old,944
33,0.0626947267565975,american,938
33,0.0626947267565975,college,928
33,0.0626947267565975,linguistic,870
33,0.0626947267565975,part,813
33,0.0626947267565975,subject,803
33,0.0626947267565975,knowledge,780
33,0.0626947267565975,general,749
33,0.0626947267565975,men,738
33,0.0626947267565975,university,722
33,0.0626947267565975,history,701
33,0.0626947267565975,student,639
33,0.0626947267565975,speech,636
33,0.0626947267565975,life,630
33,0.0626947267565975,country,629
33,0.0626947267565975,grammar,629
33,0.0626947267565975,use,587
33,0.0626947267565975,national,582
33,0.0626947267565975,students,558
33,0.0626947267565975,course,546
33,0.0626947267565975,school,540
33,0.0626947267565975,committee,539
33,0.0626947267565975,teachers,538
33,0.0626947267565975,large,510
33,0.0626947267565975,literary,502
33,0.0626947267565975,important,493
33,0.0626947267565975,england,475
33,0.0626947267565975,interest,463
33,0.0626947267565975,practical,463
33,0.0626947267565975,development,462
33,0.0626947267565975,dictionary,457
34,0.0342319133632162,music,2621
34,0.0342319133632162,song,2172
34,0.0342319133632162,ballad,2108
34,0.0342319133632162,songs,1811
34,0.0342319133632162,ballads,1498
34,0.0342319133632162,popular,1262
34,0.0342319133632162,english,1260
34,0.0342319133632162,musical,1006
34,0.0342319133632162,story,782
34,0.0342319133632162,dance,733
34,0.0342319133632162,century,730
34,0.0342319133632162,old,713
34,0.0342319133632162,oral,660
34,0.0342319133632162,medieval,644
34,0.0342319133632162,type,610
34,0.0342319133632162,judas,581
34,0.0342319133632162,form,560
34,0.0342319133632162,tradition,530
34,0.0342319133632162,legend,528
34,0.0342319133632162,child,525
34,0.0342319133632162,narrative,465
34,0.0342319133632162,sung,459
34,0.0342319133632162,versions,451
34,0.0342319133632162,folk,444
34,0.0342319133632162,singing,441
34,0.0342319133632162,early,411
34,0.0342319133632162,middle,408
34,0.0342319133632162,found,386
34,0.0342319133632162,opera,383
34,0.0342319133632162,proverbs,374
34,0.0342319133632162,collection,370
34,0.0342319133632162,version,354
34,0.0342319133632162,origin,335
34,0.0342319133632162,wagner,335
34,0.0342319133632162,passion,332
34,0.0342319133632162,modern,329
34,0.0342319133632162,traditional,324
34,0.0342319133632162,scottish,324
34,0.0342319133632162,swinburne,318
34,0.0342319133632162,life,315
34,0.0342319133632162,sing,315
34,0.0342319133632162,lyric,303
34,0.0342319133632162,proverb,298
34,0.0342319133632162,professor,293
34,0.0342319133632162,literary,293
34,0.0342319133632162,vernacular,292
34,0.0342319133632162,day,278
34,0.0342319133632162,texts,274
34,0.0342319133632162,pieces,272
34,0.0342319133632162,french,269
35,0.0730846483860376,text,5051
35,0.0730846483860376,first,4850
35,0.0730846483860376,two,4395
35,0.0730846483860376,ms,4361
35,0.0730846483860376,line,3240
35,0.0730846483860376,lines,3014
35,0.0730846483860376,manuscript,2917
35,0.0730846483860376,edition,2375
35,0.0730846483860376,three,2336
35,0.0730846483860376,version,2315
35,0.0730846483860376,written,2072
35,0.0730846483860376,original,2062
35,0.0730846483860376,second,2030
35,0.0730846483860376,made,1919
35,0.0730846483860376,later,1891
35,0.0730846483860376,mss,1778
35,0.0730846483860376,part,1672
35,0.0730846483860376,page,1649
35,0.0730846483860376,printed,1547
35,0.0730846483860376,copy,1472
35,0.0730846483860376,manuscripts,1417
35,0.0730846483860376,wrote,1400
35,0.0730846483860376,found,1364
35,0.0730846483860376,reading,1355
35,0.0730846483860376,texts,1284
35,0.0730846483860376,word,1256
35,0.0730846483860376,new,1228
35,0.0730846483860376,last,1225
35,0.0730846483860376,following,1221
35,0.0730846483860376,form,1158
35,0.0730846483860376,another,1156
35,0.0730846483860376,passage,1155
35,0.0730846483860376,note,1149
35,0.0730846483860376,probably,1144
